onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
58	2	29.0	64	4	E	0	3.0	3	True	3	2	2	1	1/2	True	-1	10	10	10	10a	4	58	False	True				False	21	iio64	d	i		iio64	ii	o	64			o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	iio64	iio64, minor		iio64, minor		ii	iio	2		2	2	2	4	-2	E	Bb	D	D	diminished triad	2	True	True	True	True	True	2	2	2	2	True	True	False
58	2	29.0	67	1	G	0	3.0	3	True	3	2	1	1	1/2	True	-1	10	10	10	10a	4	58	False	True				False	21	iio64	d	i		iio64	ii	o	64			o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	iio64	iio64, minor		iio64, minor		ii	iio	2		2	2	2	4	-2	E	Bb	D	D	diminished triad	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
60	4	30.0	45	3	A	0	1.0	1	True	3	2	3	1	1	True	-1	11	11	11	11a	2	60	False	True	HC	HC	}	True	22	V|HC}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	4	30.0	45	3	A	0	1.0	1	True	3	2	4	1	1	True	-1	11	11	11	11a	2	60	False	True	HC	HC	}	True	22	V|HC}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	4	30.0	61	7	C	1	1.0	1	True	3	2	2	1	1	True	-1	11	11	11	11a	4	60	False	True	HC	HC	}	True	22	V|HC}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
60	4	30.0	69	3	A	0	1.0	1	True	3	2	1	1	1	True	-1	11	11	11	11a	4	60	False	True	HC	HC	}	True	22	V|HC}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
64	2	32.0	45	3	A	0	3.0	3	True	3	2	3	1	1/2	True	-1	11	11	11	11a	2	64	False	False			{	False	23	{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
64	2	32.0	45	3	A	0	3.0	3	True	3	2	4	1	1/2	True	-1	11	11	11	11a	2	64	False	False			{	False	23	{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
64	2	32.0	73	7	C	1	3.0	3	True	3	2	2	1	1/2	True	-1	11	11	11	11a	5	64	False	False			{	False	23	{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	5	5	5	#7	False	False	False
64	2	32.0	81	3	A	0	3.0	3	True	3	2	1	1	1/2	True	-1	11	11	11	11a	5	64	False	False			{	False	23	{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
