onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
828	12	69.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	-2	24	24	23	23a	3	69	False	True				False	41		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
828	12	69.0	63	-3	E	-1	3.0	3	True	3	4	2	1	1/4	True	-2	24	24	23	23a	4	69	False	True				False	41		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
834	6	69.5	72	0	C	0	3.5	0	False	3	4	1	1	1/8	True	-2	24	24	23	23a	5	139/2	False	False				False	41		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-1	2	2	2	True	False	False
840	12	70.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	25	25	24	24a	2	70	False	True			}	True	42		I(9)}	g	III		I(9)		I			9		M	True	False	(0, 4, 1)	(2,)	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(9), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
840	4	70.0	72	0	C	0	1.0	1	True	3	4	1	1	1/12	True	-2	25	25	24	24a	5	70	False	True			}	True	42		I(9)}	g	III		I(9)		I			9		M	True	False	(0, 4, 1)	(2,)	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(9), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-1	2	2	2	False	False	False
844	4	70.333	74	2	D	0	1.333	0	False	3	4	1	1	1/12	True	-2	25	25	24	24a	5	211/3	False	False				False	42		I(9)}	g	III		I(9)		I			9		M	True	False	(0, 4, 1)	(2,)	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(9), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
848	4	70.667	72	0	C	0	1.667	0	False	3	4	1	1	1/12	True	-2	25	25	24	24a	5	212/3	False	False				False	42		I(9)}	g	III		I(9)		I			9		M	True	False	(0, 4, 1)	(2,)	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(9), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-1	2	2	2	False	False	False
852	12	71.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	-2	25	25	24	24a	3	71	False	True	PAC	PAC		False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
852	12	71.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/4	True	-2	25	25	24	24a	3	71	False	True	PAC	PAC		False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
852	12	71.0	62	2	D	0	2.0	2	True	3	4	2	1	1/4	True	-2	25	25	24	24a	4	71	False	True	PAC	PAC		False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
852	12	71.0	70	-2	B	-1	2.0	2	True	3	4	1	1	1/4	True	-2	25	25	24	24a	4	71	False	True	PAC	PAC		False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
864	12	72.0	53	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	-2	25	25	24	24a	3	72	False	False				False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
864	12	72.0	58	-2	B	-1	3.0	3	True	3	4	2	1	1/4	True	-2	25	25	24	24a	3	72	False	False				False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
864	12	72.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-2	25	25	24	24a	4	72	False	False				False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
864	6	72.0	69	3	A	0	3.0	3	True	3	4	1	1	1/8	True	-2	25	25	24	24a	4	72	False	False				False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	2	5	5	7	False	False	False
870	6	72.5	67	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-2	25	25	24	24a	4	145/2	False	False				False	43		I|PAC	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	0	3	3	6	False	False	False
876	12	73.0	41	-1	F	0	1.0	1	True	3	4	2	1	1/4	True	-2	26	26	25	25a	2	73	False	True			{	False	44		V{	g	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
876	12	73.0	65	-1	F	0	1.0	1	True	3	4	1	1	1/4	True	-2	26	26	25	25a	4	73	False	True			{	False	44		V{	g	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
888	12	74.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	-2	26	26	25	25a	3	74	False	True				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
888	12	74.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/4	True	-2	26	26	25	25a	3	74	False	True				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-3	0	0	1	True	False	False
888	12	74.0	63	-3	E	-1	2.0	2	True	3	4	2	1	1/4	True	-2	26	26	25	25a	4	74	False	True				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
888	4	74.0	67	1	G	0	2.0	2	True	3	4	1	1	1/12	True	-2	26	26	25	25a	4	74	False	True				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
892	4	74.333	69	3	A	0	2.333	0	False	3	4	1	1	1/12	True	-2	26	26	25	25a	4	223/3	False	False				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	False	False	False
896	4	74.667	67	1	G	0	2.667	0	False	3	4	1	1	1/12	True	-2	26	26	25	25a	4	224/3	False	False				False	45		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
900	12	75.0	53	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	-2	26	26	25	25a	3	75	False	True				False	46		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
900	12	75.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	-2	26	26	25	25a	3	75	False	True				False	46		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
900	12	75.0	63	-3	E	-1	3.0	3	True	3	4	2	1	1/4	True	-2	26	26	25	25a	4	75	False	True				False	46		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
900	12	75.0	65	-1	F	0	3.0	3	True	3	4	1	1	1/4	True	-2	26	26	25	25a	4	75	False	True				False	46		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
912	12	76.0	53	-1	F	0	1.0	1	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	76	False	True				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
912	12	76.0	58	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	76	False	True				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-3	0	0	1	True	False	False
912	12	76.0	63	-3	E	-1	1.0	1	True	3	4	2	1	1/4	True	-2	27	27	26	26a	4	76	False	True				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
912	4	76.0	67	1	G	0	1.0	1	True	3	4	1	1	1/12	True	-2	27	27	26	26a	4	76	False	True				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
916	4	76.333	69	3	A	0	1.333	0	False	3	4	1	1	1/12	True	-2	27	27	26	26a	4	229/3	False	False				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	False	False	False
920	4	76.667	67	1	G	0	1.667	0	False	3	4	1	1	1/12	True	-2	27	27	26	26a	4	230/3	False	False				False	47		V7(94)	g	III		V7(94)		V		7	94		Mm7	True	False	(1, 0, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(94), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
924	12	77.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	77	False	True				False	48		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
924	12	77.0	57	3	A	0	2.0	2	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	77	False	True				False	48		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
924	12	77.0	63	-3	E	-1	2.0	2	True	3	4	2	1	1/4	True	-2	27	27	26	26a	4	77	False	True				False	48		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
924	12	77.0	65	-1	F	0	2.0	2	True	3	4	1	1	1/4	True	-2	27	27	26	26a	4	77	False	True				False	48		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
936	12	78.0	53	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	78	False	True				False	49		V7(9)	g	III		V7(9)		V		7	9		Mm7	True	False	(1, 5, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(9), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
936	12	78.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	-2	27	27	26	26a	3	78	False	True				False	49		V7(9)	g	III		V7(9)		V		7	9		Mm7	True	False	(1, 5, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(9), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
936	12	78.0	63	-3	E	-1	3.0	3	True	3	4	2	1	1/4	True	-2	27	27	26	26a	4	78	False	True				False	49		V7(9)	g	III		V7(9)		V		7	9		Mm7	True	False	(1, 5, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(9), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
936	12	78.0	79	1	G	0	3.0	3	True	3	4	1	1	1/4	True	-2	27	27	26	26a	5	78	False	True				False	49		V7(9)	g	III		V7(9)		V		7	9		Mm7	True	False	(1, 5, 2, -1)	(3,)	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7(9), major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
948	12	79.0	41	-1	F	0	1.0	1	True	3	4	2	1	1/4	True	-2	28	28	27	27a	2	79	False	True				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
948	4	79.0	77	-1	F	0	1.0	1	True	3	4	1	1	1/12	True	-2	28	28	27	27a	5	79	False	True				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
952	4	79.333	79	1	G	0	1.333	0	False	3	4	1	1	1/12	True	-2	28	28	27	27a	5	238/3	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	0	3	3	6	False	False	False
956	4	79.667	77	-1	F	0	1.667	0	False	3	4	1	1	1/12	True	-2	28	28	27	27a	5	239/3	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-2	1	1	5	True	True	True
960	12	80.0	60	0	C	0	2.0	2	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	80	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-1	2	2	2	True	False	False
960	12	80.0	63	-3	E	-1	2.0	2	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	80	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
960	12	80.0	69	3	A	0	2.0	2	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	80	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
960	18	80.0	76	4	E	0	2.0	2	True	3	4	1	1	3/8	True	-2	28	28	27	27a	5	80	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	3	6	6	#4	False	False	False
972	12	81.0	60	0	C	0	3.0	3	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	81	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-1	2	2	2	True	False	False
972	12	81.0	63	-3	E	-1	3.0	3	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	81	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
972	12	81.0	69	3	A	0	3.0	3	True	3	4	2	1	1/4	True	-2	28	28	27	27a	4	81	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	5	5	7	True	False	False
978	6	81.5	75	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-2	28	28	27	27a	5	163/2	False	False				False	50		V7	g	III		V7		V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	III	III, minor	V		III	III	False	V7	V7, major		V7, major		V	V7	5		1	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-4	-1	-1	4	True	False	False
984	12	82.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	29	29	28	28a	2	82	False	True			}	True	51		I(4)}	g	III		I(4)		I			4		M	True	False	(0, -1, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(4), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
984	4	82.0	75	-3	E	-1	1.0	1	True	3	4	1	1	1/12	True	-2	29	29	28	28a	5	82	False	True			}	True	51		I(4)}	g	III		I(4)		I			4		M	True	False	(0, -1, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(4), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
988	4	82.333	77	-1	F	0	1.333	0	False	3	4	1	1	1/12	True	-2	29	29	28	28a	5	247/3	False	False				False	51		I(4)}	g	III		I(4)		I			4		M	True	False	(0, -1, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(4), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
992	4	82.667	75	-3	E	-1	1.667	0	False	3	4	1	1	1/12	True	-2	29	29	28	28a	5	248/3	False	False				False	51		I(4)}	g	III		I(4)		I			4		M	True	False	(0, -1, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(4), major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
996	12	83.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	-2	29	29	28	28a	3	83	False	True				False	52		I	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
996	12	83.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/4	True	-2	29	29	28	28a	3	83	False	True				False	52		I	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
996	12	83.0	62	2	D	0	2.0	2	True	3	4	2	1	1/4	True	-2	29	29	28	28a	4	83	False	True				False	52		I	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
996	12	83.0	70	-2	B	-1	2.0	2	True	3	4	2	1	1/4	True	-2	29	29	28	28a	4	83	False	True				False	52		I	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
996	24	83.0	74	2	D	0	2.0	2	True	3	4	1	1	1/2	True	-2	29	29	28	28a	5	83	False	True				False	52		I	g	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
1020	12	85.0	41	-1	F	0	1.0	1	True	3	4	2	1	1/4	True	-2	30	30	29	29a	2	85	False	True			{	False	53		V{	g	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
