onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
2640	10	44.0	67	1	G	0	1.0	1	True	2	2	1	1	1/12	True	-4	24	24	23	23a	4	88	False	True				False	38		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2650	10	44.167	63	-3	E	-1	1.167	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	265/3	False	False				False	38		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2660	10	44.333	60	0	C	0	1.333	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	266/3	False	False				False	38		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2670	30	44.5	56	-4	A	-1	1.5	0	False	2	2	2	1	1/4	True	-4	24	24	23	23a	3	89	False	True				False	39		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2670	10	44.5	68	-4	A	-1	1.5	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	89	False	True				False	39		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2680	10	44.667	63	-3	E	-1	1.667	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	268/3	False	False				False	39		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
2690	10	44.833	60	0	C	0	1.833	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	269/3	False	False				False	39		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	1	0	0	1	True	False	False
2700	30	45.0	55	1	G	0	2.0	2	True	2	2	2	1	1/4	True	-4	24	24	23	23a	3	90	False	True				False	40		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2700	10	45.0	67	1	G	0	2.0	2	True	2	2	1	1	1/12	True	-4	24	24	23	23a	4	90	False	True				False	40		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2710	10	45.167	63	-3	E	-1	2.167	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	271/3	False	False				False	40		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2720	10	45.333	60	0	C	0	2.333	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	272/3	False	False				False	40		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2730	30	45.5	54	6	F	1	2.5	0	False	2	2	2	1	1/4	True	-4	24	24	23	23a	3	91	False	True				False	41		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
2730	10	45.5	66	6	F	1	2.5	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	91	False	True				False	41		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
2740	10	45.667	63	-3	E	-1	2.667	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	274/3	False	False				False	41		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	-2	-3	-4	3	True	False	False
2750	10	45.833	60	0	C	0	2.833	0	False	2	2	1	1	1/12	True	-4	24	24	23	23a	4	275/3	False	False				False	41		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	1	0	-1	1	True	False	False
2760	10	46.0	55	1	G	0	1.0	1	True	2	2	2	1	1/12	True	-4	25	25	24	24a	3	92	False	True				False	42		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2760	30	46.0	67	1	G	0	1.0	1	True	2	2	1	1	1/4	True	-4	25	25	24	24a	4	92	False	True				False	42		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2770	10	46.167	60	0	C	0	1.167	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	277/3	False	False				False	42		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2780	10	46.333	63	-3	E	-1	1.333	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	278/3	False	False				False	42		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2790	10	46.5	56	-4	A	-1	1.5	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	3	93	False	True				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2790	10	46.5	75	-3	E	-1	1.5	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	5	93	False	True				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
2800	10	46.667	60	0	C	0	1.667	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	280/3	False	False				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	1	0	0	1	True	False	False
2800	10	46.667	72	0	C	0	1.667	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	5	280/3	False	False				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	1	0	0	1	True	False	False
2810	10	46.833	63	-3	E	-1	1.833	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	281/3	False	False				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
2810	10	46.833	68	-4	A	-1	1.833	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	4	281/3	False	False				False	43		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2820	10	47.0	55	1	G	0	2.0	2	True	2	2	2	1	1/12	True	-4	25	25	24	24a	3	94	False	True				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2820	10	47.0	75	-3	E	-1	2.0	2	True	2	2	1	1	1/12	True	-4	25	25	24	24a	5	94	False	True				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2830	10	47.167	60	0	C	0	2.167	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	283/3	False	False				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2830	10	47.167	72	0	C	0	2.167	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	5	283/3	False	False				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2840	10	47.333	63	-3	E	-1	2.333	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	284/3	False	False				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2840	10	47.333	67	1	G	0	2.333	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	4	284/3	False	False				False	44		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2850	10	47.5	54	6	F	1	2.5	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	3	95	False	True				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
2850	10	47.5	75	-3	E	-1	2.5	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	5	95	False	True				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	-2	-3	-4	3	True	False	False
2860	10	47.667	60	0	C	0	2.667	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	286/3	False	False				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	1	0	-1	1	True	False	False
2860	10	47.667	72	0	C	0	2.667	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	5	286/3	False	False				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	1	0	-1	1	True	False	False
2870	10	47.833	63	-3	E	-1	2.833	0	False	2	2	2	1	1/12	True	-4	25	25	24	24a	4	287/3	False	False				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	-2	-3	-4	3	True	False	False
2870	10	47.833	66	6	F	1	2.833	0	False	2	2	1	1	1/12	True	-4	25	25	24	24a	4	287/3	False	False				False	45		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
2880	10	48.0	55	1	G	0	1.0	1	True	2	2	2	1	1/12	True	-4	26	26	25	25a	3	96	False	True				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2880	10	48.0	75	-3	E	-1	1.0	1	True	2	2	1	1	1/12	True	-4	26	26	25	25a	5	96	False	True				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2890	10	48.167	60	0	C	0	1.167	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	289/3	False	False				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2890	10	48.167	72	0	C	0	1.167	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	289/3	False	False				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2900	10	48.333	63	-3	E	-1	1.333	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	290/3	False	False				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2900	10	48.333	67	1	G	0	1.333	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	4	290/3	False	False				False	46		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2910	10	48.5	56	-4	A	-1	1.5	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	3	97	False	True				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2910	10	48.5	75	-3	E	-1	1.5	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	97	False	True				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
2920	10	48.667	60	0	C	0	1.667	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	292/3	False	False				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	1	0	0	1	True	False	False
2920	10	48.667	72	0	C	0	1.667	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	292/3	False	False				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	1	0	0	1	True	False	False
2930	10	48.833	63	-3	E	-1	1.833	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	293/3	False	False				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
2930	10	48.833	68	-4	A	-1	1.833	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	4	293/3	False	False				False	47		VI	f	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	VI	6		-1	0	0	-4	-4	Ab	Ab	C	C	major triad	0	True	True	True	True	True	-3	-4	-4	6	True	True	True
2940	10	49.0	55	1	G	0	2.0	2	True	2	2	2	1	1/12	True	-4	26	26	25	25a	3	98	False	True				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2940	10	49.0	75	-3	E	-1	2.0	2	True	2	2	1	1	1/12	True	-4	26	26	25	25a	5	98	False	True				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2950	10	49.167	60	0	C	0	2.167	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	295/3	False	False				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2950	10	49.167	72	0	C	0	2.167	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	295/3	False	False				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
2960	10	49.333	63	-3	E	-1	2.333	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	296/3	False	False				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
2960	10	49.333	67	1	G	0	2.333	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	4	296/3	False	False				False	48		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
2970	10	49.5	54	6	F	1	2.5	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	3	99	False	True				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
2970	10	49.5	75	-3	E	-1	2.5	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	99	False	True				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	-2	-3	-4	3	True	False	False
2980	10	49.667	60	0	C	0	2.667	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	298/3	False	False				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	1	0	-1	1	True	False	False
2980	10	49.667	72	0	C	0	2.667	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	5	298/3	False	False				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	1	0	-1	1	True	False	False
2990	10	49.833	63	-3	E	-1	2.833	0	False	2	2	2	1	1/12	True	-4	26	26	25	25a	4	299/3	False	False				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	-2	-3	-4	3	True	False	False
2990	10	49.833	66	6	F	1	2.833	0	False	2	2	1	1	1/12	True	-4	26	26	25	25a	4	299/3	False	False				False	49		viio7/V	f	v		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	v	v, minor	vii/V	V	V/v	II	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	-1	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	7	6	5	#4	True	True	True
3000	10	50.0	55	1	G	0	1.0	1	True	2	2	2	1	1/12	True	-4	27	27	26	26a	3	100	False	True				False	50		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
3000	30	50.0	75	-3	E	-1	1.0	1	True	2	2	1	1	1/4	True	-4	27	27	26	26a	5	100	False	True				False	50		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
3010	10	50.167	60	0	C	0	1.167	0	False	2	2	2	1	1/12	True	-4	27	27	26	26a	4	301/3	False	False				False	50		i64	f	v		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		-1	0	0	0	1	C	G	C	C	minor triad	2	True	True	True	True	True	1	0	0	1	True	True	False
