onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
904	4	113.0	51	-3	E	-1	2.0	2	True	2	4	1	1	1/8	True	-5	27	57	25	25b	3	113	False	True				False	133		V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-5	-5	-5	-4	0	Ab	C	Db	Db	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
904	4	113.0	56	-4	A	-1	2.0	2	True	2	4	1	1	1/8	True	-5	27	57	25	25b	3	113	False	True				False	133		V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-5	-5	-5	-4	0	Ab	C	Db	Db	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
908	4	113.5	66	-6	G	-1	2.5	0	False	2	4	2	1	1/8	True	-5	27	57	25	25b	4	227/2	False	False				False	133		V65	Db	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-5	-5	-5	-4	0	Ab	C	Db	Db	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
912	4	114.0	49	-5	D	-1	1.0	1	True	2	4	1	1	1/8	True	-5	28	58	26	26b	3	114	False	True				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
912	4	114.0	53	-1	F	0	1.0	1	True	2	4	1	1	1/8	True	-5	28	58	26	26b	3	114	False	True				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
912	4	114.0	56	-4	A	-1	1.0	1	True	2	4	1	1	1/8	True	-5	28	58	26	26b	3	114	False	True				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
912	2	114.0	66	-6	G	-1	1.0	1	True	2	4	2	1	1/16	False	-5	28	58	26	26b	4	114	False	True				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
914	2	114.25	65	-1	F	0	1.25	0	False	2	4	2	1	1/16	True	-5	28	58	26	26b	4	457/4	False	False				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
916	2	114.5	53	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	-5	28	58	26	26b	3	229/2	False	False				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
918	2	114.75	49	-5	D	-1	1.75	0	False	2	4	2	1	1/16	True	-5	28	58	26	26b	3	459/4	False	False				False	134		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
920	2	115.0	54	-6	G	-1	2.0	2	True	2	4	1	1	1/16	True	-5	28	58	26	26b	3	115	False	True				False	135		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
922	2	115.25	51	-3	E	-1	2.25	0	False	2	4	2	1	1/16	True	-5	28	58	26	26b	3	461/4	False	False				False	135		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
924	2	115.5	56	-4	A	-1	2.5	0	False	2	4	1	1	1/16	True	-5	28	58	26	26b	3	231/2	False	True				False	136		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
926	2	115.75	53	-1	F	0	2.75	0	False	2	4	2	1	1/16	True	-5	28	58	26	26b	3	463/4	False	False				False	136		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
928	4	116.0	48	0	C	0	1.0	1	True	2	4	1	1	1/8	True	-5	29	59	27	27b	3	116	False	True				False	137		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	5	5	5	7	True	False	False
928	4	116.0	51	-3	E	-1	1.0	1	True	2	4	1	1	1/8	True	-5	29	59	27	27b	3	116	False	True				False	137		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	2	2	2	2	True	False	False
928	4	116.0	56	-4	A	-1	1.0	1	True	2	4	1	1	1/8	True	-5	29	59	27	27b	3	116	False	True				False	137		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
932	8	116.5	42	-6	G	-1	1.5	0	False	2	4	2	1	1/4	True	-5	29	59	27	27b	2	233/2	False	False				False	137		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
936	4	117.0	51	-3	E	-1	2.0	2	True	2	4	1	1	1/8	True	-5	29	59	27	27b	3	117	False	True				False	138		V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-5	-5	-5	-4	-3	Ab	Eb	Db	Db	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
936	4	117.0	56	-4	A	-1	2.0	2	True	2	4	1	1	1/8	True	-5	29	59	27	27b	3	117	False	True				False	138		V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-5	-5	-5	-4	-3	Ab	Eb	Db	Db	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
936	4	117.0	60	0	C	0	2.0	2	True	2	4	1	1	1/8	True	-5	29	59	27	27b	4	117	False	True				False	138		V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-5	-5	-5	-4	-3	Ab	Eb	Db	Db	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
940	4	117.5	66	-6	G	-1	2.5	0	False	2	4	2	2	1/8	True	-5	29	59	27	27b	4	235/2	False	False				False	138		V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-5	-5	-5	-4	-3	Ab	Eb	Db	Db	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
940	4	117.5	68	-4	A	-1	2.5	0	False	2	4	2	1	1/8	True	-5	29	59	27	27b	4	235/2	False	False				False	138		V43	Db	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-5	-5	-5	-4	-3	Ab	Eb	Db	Db	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
944	4	118.0	53	-1	F	0	1.0	1	True	2	4	1	1	1/8	True	-5	30	60	28	28b	3	118	False	True				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
944	4	118.0	56	-4	A	-1	1.0	1	True	2	4	1	1	1/8	True	-5	30	60	28	28b	3	118	False	True				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
944	4	118.0	61	-5	D	-1	1.0	1	True	2	4	1	1	1/8	True	-5	30	60	28	28b	4	118	False	True				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
944	2	118.0	66	-6	G	-1	1.0	1	True	2	4	2	2	1/16	False	-5	30	60	28	28b	4	118	False	True				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
944	4	118.0	68	-4	A	-1	1.0	1	True	2	4	2	1	1/8	False	-5	30	60	28	28b	4	118	False	True				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
946	2	118.25	65	-1	F	0	1.25	0	False	2	4	2	2	1/16	True	-5	30	60	28	28b	4	473/4	False	False				False	139		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
948	2	118.5	56	-4	A	-1	1.5	0	False	2	4	1	1	1/16	True	-5	30	60	28	28b	3	237/2	False	True				False	140		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
950	2	118.75	49	-5	D	-1	1.75	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	475/4	False	False				False	140		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
950	2	118.75	53	-1	F	0	1.75	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	475/4	False	False				False	140		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
952	2	119.0	60	0	C	0	2.0	2	True	2	4	1	1	1/16	True	-5	30	60	28	28b	4	119	False	True				False	141		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
954	2	119.25	51	-3	E	-1	2.25	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	477/4	False	False				False	141		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
954	2	119.25	54	-6	G	-1	2.25	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	477/4	False	False				False	141		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
956	2	119.5	61	-5	D	-1	2.5	0	False	2	4	1	1	1/16	True	-5	30	60	28	28b	4	239/2	False	True				False	142		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
958	2	119.75	53	-1	F	0	2.75	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	479/4	False	False				False	142		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
958	2	119.75	56	-4	A	-1	2.75	0	False	2	4	2	1	1/16	True	-5	30	60	28	28b	3	479/4	False	False				False	142		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
960	4	120.0	48	0	C	0	1.0	1	True	2	4	1	1	1/8	True	-5	31	61	29	29b	3	120	False	True				False	143		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	5	5	5	7	True	False	False
960	4	120.0	51	-3	E	-1	1.0	1	True	2	4	1	1	1/8	True	-5	31	61	29	29b	3	120	False	True				False	143		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	2	2	2	2	True	False	False
960	4	120.0	56	-4	A	-1	1.0	1	True	2	4	1	1	1/8	True	-5	31	61	29	29b	3	120	False	True				False	143		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
964	8	120.5	30	-6	G	-1	1.5	0	False	2	4	2	1	1/4	True	-5	31	61	29	29b	1	241/2	False	False				False	143		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
964	8	120.5	42	-6	G	-1	1.5	0	False	2	4	2	1	1/4	True	-5	31	61	29	29b	2	241/2	False	False				False	143		V2	Db	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-5	-5	-5	-4	-6	Ab	Gb	Db	Db	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
968	4	121.0	54	-6	G	-1	2.0	2	True	2	4	1	1	1/8	True	-5	31	61	29	29b	3	121	False	True				False	144		viio64	Db	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		-5	-5	-5	0	-6	C	Gb	Db	Db	diminished triad	2	True	True	True	True	True	-1	-1	-1	4	True	False	True
968	4	121.0	60	0	C	0	2.0	2	True	2	4	1	1	1/8	True	-5	31	61	29	29b	4	121	False	True				False	144		viio64	Db	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		-5	-5	-5	0	-6	C	Gb	Db	Db	diminished triad	2	True	True	True	True	True	5	5	5	7	True	True	False
968	4	121.0	63	-3	E	-1	2.0	2	True	2	4	1	1	1/8	True	-5	31	61	29	29b	4	121	False	True				False	144		viio64	Db	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		-5	-5	-5	0	-6	C	Gb	Db	Db	diminished triad	2	True	True	True	True	True	2	2	2	2	True	False	False
972	4	121.5	72	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-5	31	61	29	29b	5	243/2	False	False				False	144		viio64	Db	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		-5	-5	-5	0	-6	C	Gb	Db	Db	diminished triad	2	True	True	True	True	True	5	5	5	7	True	True	False
972	4	121.5	75	-3	E	-1	2.5	0	False	2	4	2	1	1/8	True	-5	31	61	29	29b	5	243/2	False	False				False	144		viio64	Db	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		-5	-5	-5	0	-6	C	Gb	Db	Db	diminished triad	2	True	True	True	True	True	2	2	2	2	True	False	False
976	4	122.0	53	-1	F	0	1.0	1	True	2	4	1	1	1/8	True	-5	32	62	30	30b	3	122	False	True				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
976	4	122.0	61	-5	D	-1	1.0	1	True	2	4	1	1	1/8	True	-5	32	62	30	30b	4	122	False	True				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
976	4	122.0	65	-1	F	0	1.0	1	True	2	4	1	1	1/8	True	-5	32	62	30	30b	4	122	False	True				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
976	2	122.0	72	0	C	0	1.0	1	True	2	4	2	1	1/16	False	-5	32	62	30	30b	5	122	False	True				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	5	5	5	7	False	False	False
976	2	122.0	75	-3	E	-1	1.0	1	True	2	4	2	1	1/16	False	-5	32	62	30	30b	5	122	False	True				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
978	2	122.25	73	-5	D	-1	1.25	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	5	489/4	False	False				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
978	2	122.25	77	-1	F	0	1.25	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	5	489/4	False	False				False	145		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
980	2	122.5	53	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	-5	32	62	30	30b	3	245/2	False	True				False	146		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
980	2	122.5	65	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	-5	32	62	30	30b	4	245/2	False	True				False	146		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
982	2	122.75	37	-5	D	-1	1.75	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	2	491/4	False	False				False	146		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
982	2	122.75	49	-5	D	-1	1.75	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	3	491/4	False	False				False	146		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-5	-5	-5	-5	-5	Db	Db	Db	Db	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
984	2	123.0	54	-6	G	-1	2.0	2	True	2	4	1	1	1/16	True	-5	32	62	30	30b	3	123	False	True				False	147		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
984	2	123.0	66	-6	G	-1	2.0	2	True	2	4	1	1	1/16	True	-5	32	62	30	30b	4	123	False	True				False	147		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
986	2	123.25	39	-3	E	-1	2.25	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	2	493/4	False	False				False	147		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
986	2	123.25	51	-3	E	-1	2.25	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	3	493/4	False	False				False	147		viio6	Db	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-5	-5	-5	0	-3	C	Eb	Db	Db	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
988	2	123.5	56	-4	A	-1	2.5	0	False	2	4	1	1	1/16	True	-5	32	62	30	30b	3	247/2	False	True				False	148		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
988	2	123.5	68	-4	A	-1	2.5	0	False	2	4	1	1	1/16	True	-5	32	62	30	30b	4	247/2	False	True				False	148		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
990	2	123.75	41	-1	F	0	2.75	0	False	2	4	2	1	1/16	True	-5	32	62	30	30b	2	495/4	False	False				False	148		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-5	-5	-5	-5	-1	Db	F	Db	Db	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
