onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
168	12	14.0	73	7	C	1	4.0	4	True	4	4	1	1	1/4	True	4	4	4	3	3a	5	14	False	True				False	28		ii65/V	E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	3	3	2	6	True	True	False
170	2	14.167	54	6	F	1	4.167	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	85/6	False	False				False	28		ii65/V	E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	2	2	1	2	False	False	False
172	2	14.333	56	8	G	1	4.333	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	43/3	False	False				False	28		ii65/V	E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	4	4	3	3	True	False	False
174	2	14.5	49	7	C	1	4.5	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	29/2	False	True				False	29		viio6/V	E	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	4	4	5	10	7	A#	C#	E	B	diminished triad	1	True	True	True	True	True	3	3	2	6	True	False	True
174	6	14.5	70	10	A	1	4.5	0	False	4	4	1	2	1/8	True	4	4	4	3	3a	4	29/2	False	True				False	29		viio6/V	E	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	4	4	5	10	7	A#	C#	E	B	diminished triad	1	True	True	True	True	True	6	6	5	#4	True	True	False
176	2	14.667	54	6	F	1	4.667	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	44/3	False	False				False	29		viio6/V	E	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	4	4	5	10	7	A#	C#	E	B	diminished triad	1	True	True	True	True	True	2	2	1	2	False	False	False
178	2	14.833	52	4	E	0	4.833	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	89/6	False	False				False	29		viio6/V	E	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	4	4	5	10	7	A#	C#	E	B	diminished triad	1	True	True	True	True	True	0	0	-1	1	True	False	False
180	2	15.0	51	9	D	1	1.0	1	True	4	4	2	1	1/24	True	4	5	5	4	4a	3	15	False	True	IAC	IAC	}	True	30		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	5	5	4	7	True	False	True
180	6	15.0	71	5	B	0	1.0	1	True	4	4	1	2	1/8	True	4	5	5	4	4a	4	15	False	True	IAC	IAC	}	True	30		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	1	1	0	5	True	True	False
180	18	15.0	71	5	B	0	1.0	1	True	4	4	1	1	3/8	True	4	5	5	4	4a	4	15	False	True	IAC	IAC	}	True	30		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	1	1	0	5	True	True	False
182	2	15.167	52	4	E	0	1.167	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	91/6	False	False				False	30		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	0	0	-1	1	False	False	False
184	2	15.333	54	6	F	1	1.333	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	46/3	False	False				False	30		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	2	2	1	2	True	False	False
186	2	15.5	47	5	B	0	1.5	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	2	31/2	False	True				False	31		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
186	6	15.5	63	9	D	1	1.5	0	False	4	4	1	2	1/8	True	4	5	5	4	4a	4	31/2	False	True				False	31		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
188	2	15.667	59	5	B	0	1.667	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	47/3	False	False				False	31		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
190	2	15.833	57	3	A	0	1.833	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	95/6	False	False				False	31		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
192	2	16.0	56	8	G	1	2.0	2	True	4	4	2	1	1/24	True	4	5	5	4	4a	3	16	False	True			{	False	32		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
192	6	16.0	64	4	E	0	2.0	2	True	4	4	1	2	1/8	True	4	5	5	4	4a	4	16	False	True			{	False	32		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
194	2	16.167	57	3	A	0	2.167	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	97/6	False	False				False	32		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
196	2	16.333	59	5	B	0	2.333	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	49/3	False	False				False	32		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
198	2	16.5	52	4	E	0	2.5	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	33/2	False	True				False	33		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
198	6	16.5	68	8	G	1	2.5	0	False	4	4	1	2	1/8	True	4	5	5	4	4a	4	33/2	False	True				False	33		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
198	6	16.5	76	4	E	0	2.5	0	False	4	4	1	1	1/8	True	4	5	5	4	4a	5	33/2	False	True				False	33		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
200	2	16.667	54	6	F	1	2.667	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	50/3	False	False				False	33		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
202	2	16.833	56	8	G	1	2.833	0	False	4	4	2	1	1/24	True	4	5	5	4	4a	3	101/6	False	False				False	33		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
204	2	17.0	57	3	A	0	3.0	3	True	4	4	2	1	1/24	True	4	6	6	4	4a	3	17	True	True				False	34		IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
204	6	17.0	64	4	E	0	3.0	3	True	4	4	1	2	1/8	True	4	6	6	4	4a	4	17	True	True				False	34		IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
204	12	17.0	73	7	C	1	3.0	3	True	4	4	1	1	1/4	True	4	6	6	4	4a	5	17	True	True				False	34		IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
206	2	17.167	59	5	B	0	3.167	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	103/6	False	False				False	34		IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
208	2	17.333	61	7	C	1	3.333	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	4	52/3	False	False				False	34		IV	E	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
210	2	17.5	54	6	F	1	3.5	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	35/2	False	True				False	35		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
210	12	17.5	69	3	A	0	3.5	0	False	4	4	1	2	1/4	True	4	6	6	4	4a	4	35/2	False	True				False	35		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
212	2	17.667	56	8	G	1	3.667	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	53/3	False	False				False	35		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	4	4	4	3	False	False	False
214	2	17.833	57	3	A	0	3.833	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	107/6	False	False				False	35		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
216	2	18.0	56	8	G	1	4.0	4	True	4	4	2	1	1/24	True	4	6	6	4	4a	3	18	False	True				False	36		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
216	12	18.0	71	5	B	0	4.0	4	True	4	4	1	3	1/4	True	4	6	6	4	4a	4	18	False	True				False	36		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
218	2	18.167	57	3	A	0	4.167	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	109/6	False	False				False	36		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
220	2	18.333	59	5	B	0	4.333	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	55/3	False	False				False	36		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
222	2	18.5	52	4	E	0	4.5	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	37/2	False	True				False	37		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
222	6	18.5	68	8	G	1	4.5	0	False	4	4	1	2	1/8	True	4	6	6	4	4a	4	37/2	False	True				False	37		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
222	6	18.5	76	4	E	0	4.5	0	False	4	4	1	1	1/8	True	4	6	6	4	4a	5	37/2	False	True				False	37		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
224	2	18.667	54	6	F	1	4.667	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	56/3	False	False				False	37		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
226	2	18.833	56	8	G	1	4.833	0	False	4	4	2	1	1/24	True	4	6	6	4	4a	3	113/6	False	False				False	37		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
228	2	19.0	57	3	A	0	1.0	1	True	4	4	2	1	1/24	True	4	7	7	5	5a	3	19	False	True				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
228	6	19.0	64	4	E	0	1.0	1	True	4	4	1	2	1/8	True	4	7	7	5	5a	4	19	False	True				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
228	6	19.0	71	5	B	0	1.0	1	True	4	4	1	2	1/8	False	4	7	7	5	5a	4	19	False	True				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
228	12	19.0	73	7	C	1	1.0	1	True	4	4	1	1	1/4	True	4	7	7	5	5a	5	19	False	True				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
230	2	19.167	59	5	B	0	1.167	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	115/6	False	False				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
232	2	19.333	61	7	C	1	1.333	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	4	58/3	False	False				False	38		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
234	2	19.5	54	6	F	1	1.5	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	39/2	False	True				False	39		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
234	12	19.5	69	3	A	0	1.5	0	False	4	4	1	2	1/4	True	4	7	7	5	5a	4	39/2	False	True				False	39		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
236	2	19.667	56	8	G	1	1.667	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	59/3	False	False				False	39		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	4	4	4	3	False	False	False
238	2	19.833	57	3	A	0	1.833	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	119/6	False	False				False	39		ii	E	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		4	4	4	6	6	F#	F#	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
240	2	20.0	56	8	G	1	2.0	2	True	4	4	2	1	1/24	True	4	7	7	5	5a	3	20	False	True				False	40		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
240	12	20.0	71	5	B	0	2.0	2	True	4	4	1	3	1/4	True	4	7	7	5	5a	4	20	False	True				False	40		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
242	2	20.167	57	3	A	0	2.167	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	121/6	False	False				False	40		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
244	2	20.333	59	5	B	0	2.333	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	61/3	False	False				False	40		I6(11)	E	I		I6(11)	I		6	11		M	False	False	(4, 1, 0)	(-1,)	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(11), major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
246	2	20.5	52	4	E	0	2.5	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	41/2	False	True				False	41		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
246	6	20.5	68	8	G	1	2.5	0	False	4	4	1	2	1/8	True	4	7	7	5	5a	4	41/2	False	True				False	41		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
246	6	20.5	76	4	E	0	2.5	0	False	4	4	1	1	1/8	True	4	7	7	5	5a	5	41/2	False	True				False	41		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
248	2	20.667	54	6	F	1	2.667	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	62/3	False	False				False	41		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
250	2	20.833	56	8	G	1	2.833	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	125/6	False	False				False	41		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
252	2	21.0	57	3	A	0	3.0	3	True	4	4	2	1	1/24	True	4	7	7	5	5a	3	21	False	True				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
252	6	21.0	64	4	E	0	3.0	3	True	4	4	1	2	1/8	True	4	7	7	5	5a	4	21	False	True				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
252	6	21.0	71	5	B	0	3.0	3	True	4	4	1	2	1/8	True	4	7	7	5	5a	4	21	False	True				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
252	6	21.0	73	7	C	1	3.0	3	True	4	4	1	1	1/8	True	4	7	7	5	5a	5	21	False	True				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
254	2	21.167	56	8	G	1	3.167	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	127/6	False	False				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
256	2	21.333	57	3	A	0	3.333	0	False	4	4	2	1	1/24	True	4	7	7	5	5a	3	64/3	False	False				False	42		IV(9)	E	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
