onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
336	24	14.0	48	0	C	0	3.0	3	True	4	4	2	1	1/4	True	-4	4	4	4	4a	3	14	False	True				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
336	24	14.0	52	4	E	0	3.0	3	True	4	4	2	1	1/4	True	-4	4	4	4	4a	3	14	False	True				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
348	6	14.5	67	1	G	0	3.5	0	False	4	4	1	1	1/16	True	-4	4	4	4	4a	4	29/2	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
354	6	14.75	68	-4	A	-1	3.75	0	False	4	4	1	1	1/16	True	-4	4	4	4	4a	4	59/4	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
360	6	15.0	72	0	C	0	4.0	4	True	4	4	1	1	1/16	True	-4	4	4	4	4a	5	15	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
366	6	15.25	70	-2	B	-1	4.25	0	False	4	4	1	1	1/16	True	-4	4	4	4	4a	4	61/4	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
372	6	15.5	68	-4	A	-1	4.5	0	False	4	4	1	1	1/16	True	-4	4	4	4	4a	4	31/2	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
378	6	15.75	67	1	G	0	4.75	0	False	4	4	1	1	1/16	True	-4	4	4	4	4a	4	63/4	False	False				False	5		V		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
384	24	16.0	41	-1	F	0	1.0	1	True	4	4	2	1	1/4	True	-4	5	5	5	5a	2	16	False	True				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
384	24	16.0	53	-1	F	0	1.0	1	True	4	4	2	1	1/4	True	-4	5	5	5	5a	3	16	False	True				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
384	18	16.0	68	-4	A	-1	1.0	1	True	4	4	1	1	3/16	True	-4	5	5	5	5a	4	16	False	True				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
402	6	16.75	65	-1	F	0	1.75	0	False	4	4	1	1	1/16	True	-4	5	5	5	5a	4	67/4	False	False				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
408	18	17.0	68	-4	A	-1	2.0	2	True	4	4	1	1	3/16	True	-4	5	5	5	5a	4	17	False	False				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
426	6	17.75	72	0	C	0	2.75	0	False	4	4	1	1	1/16	True	-4	5	5	5	5a	5	71/4	False	False				False	6		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
432	24	18.0	53	-1	F	0	3.0	3	True	4	4	2	1	1/4	True	-4	5	5	5	5a	3	18	False	True				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	False	True
432	24	18.0	56	-4	A	-1	3.0	3	True	4	4	2	1	1/4	True	-4	5	5	5	5a	3	18	False	True				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	False
432	18	18.0	73	-5	D	-1	3.0	3	True	4	4	1	1	3/16	True	-4	5	5	5	5a	5	18	False	True				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	-4	-4	-4	6	True	True	False
450	6	18.75	77	-1	F	0	3.75	0	False	4	4	1	1	1/16	True	-4	5	5	5	5a	5	75/4	False	False				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	False	True
456	18	19.0	80	-4	A	-1	4.0	4	True	4	4	1	1	3/16	True	-4	5	5	5	5a	5	19	False	False				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	False
474	6	19.75	89	-1	F	0	4.75	0	False	4	4	1	1	1/16	True	-4	5	5	5	5a	6	79/4	False	False				False	7		VI6		f	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		-1	-1	-1	-5	-1	Db	F	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	False	True
480	72	20.0	87	-3	E	-1	1.0	1	True	4	4	1	1	3/4	True	-4	6	6	6	6a	6	20	False	True				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	-2	-2	1	7	True	True	False
504	72	21.0	55	1	G	0	2.0	2	True	4	4	2	2	3/4	True	-4	6	6	6	6a	3	21	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	2	2	5	2	True	False	True
528	48	22.0	58	-2	B	-1	3.0	3	True	4	4	2	4	1/2	True	-4	6	6	6	6a	3	22	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	-1	-1	2	4	True	False	False
552	24	23.0	63	-3	E	-1	4.0	4	True	4	4	2	1	1/4	True	-4	6	6	6	6a	4	23	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	-2	-2	1	7	True	True	False
552	6	23.0	85	-5	D	-1	4.0	4	True	4	4	1	1	1/16	True	-4	6	6	6	6a	6	23	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	-4	-4	-1	6	False	False	False
558	6	23.25	84	0	C	0	4.25	0	False	4	4	1	1	1/16	True	-4	6	6	6	6a	6	93/4	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	1	1	4	5	False	False	False
564	12	23.5	82	-2	B	-1	4.5	0	False	4	4	1	1	1/8	True	-4	6	6	6	6a	5	47/2	False	False				False	8		V6/III		f	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	V	5	3	-1	-1	-4	-3	1	Eb	G	F	Ab	major triad	1	True	True	True	True	True	-1	-1	2	4	True	False	False
576	48	24.0	56	-4	A	-1	1.0	1	True	4	4	2	1	1/2	True	-4	7	7	7	7a	3	24	False	True				False	9		III(^2)		f	i		III(^2)	III			^2		M	True	True	(-3, -1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III(^2), minor		III	III	3		-1	-1	-1	-4	-4	Ab	Ab	F	F	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	True	True
576	24	24.0	82	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-4	7	7	7	7a	5	24	False	True				False	9		III(^2)		f	i		III(^2)	III			^2		M	True	True	(-3, -1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III(^2), minor		III	III	3		-1	-1	-1	-4	-4	Ab	Ab	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
