onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
608	2	101.333	54	6	F	1	2.333	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	152	False	True				False	64	I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
608	2	101.333	57	3	A	0	2.333	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	152	False	True				False	64	I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
608	2	101.333	74	2	D	0	2.333	0	False	12	8	1	1	1/8	True	2	26	26	26	26a	5	152	False	True				False	64	I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
608	2	101.333	74	2	D	0	2.333	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	152	False	True				False	64	I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
610	2	101.667	50	2	D	0	2.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	305/2	False	True				False	65	V64	D	I	I	V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major	I	V64, major		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	False	True	True	True	0	0	0	1	False	False	False
610	2	101.667	52	4	E	0	2.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	305/2	False	True				False	65	V64	D	I	I	V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major	I	V64, major		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	False	True	True	True	2	2	2	2	True	False	True
610	2	101.667	57	3	A	0	2.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	305/2	False	True				False	65	V64	D	I	I	V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major	I	V64, major		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	False	True	True	True	1	1	1	5	True	True	False
610	2	101.667	73	7	C	1	2.667	0	False	12	8	1	1	1/8	True	2	26	26	26	26a	5	305/2	False	True				False	65	V64	D	I	I	V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major	I	V64, major		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	False	True	True	True	5	5	5	7	True	False	False
610	2	101.667	73	7	C	1	2.667	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	305/2	False	True				False	65	V64	D	I	I	V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major	I	V64, major		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	False	True	True	True	5	5	5	7	True	False	False
612	0	102.0	76	4	E	0	3.0	3	True	12	8	1	1	0	True	2	26	26	26	26a	5	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
612	4	102.0	50	2	D	0	3.0	3	True	12	8	3	1	1/4	True	2	26	26	26	26a	3	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
612	4	102.0	54	6	F	1	3.0	3	True	12	8	3	1	1/4	True	2	26	26	26	26a	3	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
612	4	102.0	57	3	A	0	3.0	3	True	12	8	3	1	1/4	True	2	26	26	26	26a	3	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
612	4	102.0	69	3	A	0	3.0	3	True	12	8	2	2	1/4	True	2	26	26	26	26a	4	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
612	2	102.0	74	2	D	0	3.0	3	True	12	8	2	1	1/8	True	2	26	26	26	26a	5	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
612	6	102.0	74	2	D	0	3.0	3	True	12	8	1	1	3/8	True	2	26	26	26	26a	5	153	False	True				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
614	2	102.333	73	7	C	1	3.333	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	307/2	False	False				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
616	2	102.667	74	2	D	0	3.667	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	154	False	False				False	66	I(9)	D	I	I	I(9)	I			9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(9), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
618	4	103.0	74	2	D	0	4.0	4	True	12	8	1	1	1/4	True	2	26	26	26	26a	5	309/2	False	True			\\	True	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
618	2	103.0	78	6	F	1	4.0	4	True	12	8	2	1	1/8	True	2	26	26	26	26a	5	309/2	False	True			\\	True	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
620	2	103.333	73	7	C	1	4.333	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	155	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
622	2	103.667	74	2	D	0	4.667	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	311/2	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
624	2	104.0	78	6	F	1	1.0	1	True	12	8	2	1	1/8	True	2	27	27	27	27a	5	156	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
626	2	104.333	73	7	C	1	1.333	0	False	12	8	2	1	1/8	True	2	27	27	27	27a	5	313/2	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
628	2	104.667	74	2	D	0	1.667	0	False	12	8	2	1	1/8	True	2	27	27	27	27a	5	157	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
630	2	105.0	78	6	F	1	2.0	2	True	12	8	2	1	1/8	True	2	27	27	27	27a	5	315/2	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
632	2	105.333	73	7	C	1	2.333	0	False	12	8	2	1	1/8	True	2	27	27	27	27a	5	158	False	False				False	67	I]\\	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
