onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
108	8	9.0	73	7	C	1	1.0	1	True	6	8	1	1	1/4	True	1	6	6	5	5a	5	27/2	False	True					False	5		IV	e	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	#6	True	False	False
112	4	9.333	55	1	G	0	1.333	0	False	6	8	2	1	1/8	True	1	6	6	5	5a	3	14	False	False					False	5		IV	e	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
116	0	9.667	73	7	C	1	1.667	0	False	6	8	1	1	0	True	1	6	6	5	5a	5	29/2	False	True					False	6		V43	e	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	3	3	3	#6	False	False	False
116	8	9.667	54	6	F	1	1.667	0	False	6	8	2	1	1/4	True	1	6	6	5	5a	3	29/2	False	True					False	6		V43	e	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
116	8	9.667	75	9	D	1	1.667	0	False	6	8	1	1	1/4	True	1	6	6	5	5a	5	29/2	False	True					False	6		V43	e	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	5	5	5	#7	True	False	False
124	8	10.333	52	4	E	0	2.333	0	False	6	8	2	1	1/4	True	1	6	6	5	5a	3	31/2	False	True					False	7		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
128	4	10.667	76	4	E	0	2.667	0	False	6	8	1	1	1/8	True	1	6	6	5	5a	5	16	False	False					False	7		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	4	11.0	59	5	B	0	1.0	1	True	6	8	2	1	1/8	True	1	7	7	6	6a	3	33/2	False	True	HC.SIM	HC	SIM	}	True	8		V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
132	8	11.0	75	9	D	1	1.0	1	True	6	8	1	1	1/4	True	1	7	7	6	6a	5	33/2	False	True	HC.SIM	HC	SIM	}	True	8		V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
136	4	11.333	60	0	C	0	1.333	0	False	6	8	2	1	1/8	True	1	7	7	6	6a	4	17	False	False					False	8		V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
140	4	11.667	59	5	B	0	1.667	0	False	6	8	2	1	1/8	True	1	7	7	6	6a	3	35/2	False	False					False	8		V|HC.SIM}	e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
144	4	12.0	57	3	A	0	2.0	2	True	6	8	2	1	1/8	True	1	7	7	6	6a	3	18	False	False				{	False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	-1	-1	-1	4	False	False	False
144	4	12.0	75	9	D	1	2.0	2	True	6	8	1	1	1/8	True	1	7	7	6	6a	5	18	False	False				{	False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	5	5	5	#7	False	False	False
148	4	12.333	55	1	G	0	2.333	0	False	6	8	2	1	1/8	True	1	7	7	6	6a	3	37/2	False	False					False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
148	4	12.333	76	4	E	0	2.333	0	False	6	8	1	1	1/8	True	1	7	7	6	6a	5	37/2	False	False					False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	0	0	0	1	False	False	False
152	4	12.667	54	6	F	1	2.667	0	False	6	8	2	1	1/8	True	1	7	7	6	6a	3	19	False	False					False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	2	2	2	2	False	False	False
152	4	12.667	78	6	F	1	2.667	0	False	6	8	1	1	1/8	True	1	7	7	6	6a	5	19	False	False					False	9		{	e	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		4	4	4	5	5	B	B	E	E	None	0	False	True	True	True	True	2	2	2	2	False	False	False
156	8	13.0	52	4	E	0	1.0	1	True	6	8	2	1	1/4	True	1	8	8	7	7a	3	39/2	False	True					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
156	4	13.0	79	1	G	0	1.0	1	True	6	8	1	1	1/8	True	1	8	8	7	7a	5	39/2	False	True					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
160	4	13.333	78	6	F	1	1.333	0	False	6	8	1	1	1/8	True	1	8	8	7	7a	5	20	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
164	8	13.667	54	6	F	1	1.667	0	False	6	8	2	1	1/4	True	1	8	8	7	7a	3	41/2	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
164	4	13.667	76	4	E	0	1.667	0	False	6	8	1	1	1/8	True	1	8	8	7	7a	5	41/2	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
168	4	14.0	74	2	D	0	2.0	2	True	6	8	1	1	1/8	True	1	8	8	7	7a	5	21	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
172	8	14.333	55	1	G	0	2.333	0	False	6	8	2	1	1/4	True	1	8	8	7	7a	3	43/2	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
172	4	14.333	72	0	C	0	2.333	0	False	6	8	1	1	1/8	True	1	8	8	7	7a	5	43/2	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
176	4	14.667	71	5	B	0	2.667	0	False	6	8	1	1	1/8	True	1	8	8	7	7a	4	22	False	False					False	10		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
180	8	15.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	1	9	9	8	8a	2	45/2	False	True					False	11		iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		4	4	4	3	3	A	A	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
180	4	15.0	72	0	C	0	1.0	1	True	6	8	1	1	1/8	True	1	9	9	8	8a	5	45/2	False	True					False	11		iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		4	4	4	3	3	A	A	E	E	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
184	4	15.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	1	9	9	8	8a	5	23	False	False					False	11		iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		4	4	4	3	3	A	A	E	E	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
188	8	15.667	47	5	B	0	1.667	0	False	6	8	2	1	1/4	True	1	9	9	8	8a	2	47/2	False	False					False	11		iv	e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		4	4	4	3	3	A	A	E	E	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
