onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
1856	8	232.0	53	-1	F	0	1.0	1	True	3	8	2	1	1/8	True	-2	41	86	37	37a	3	116	False	True					False	192	VII7	c	v		VII7	VII		7			Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	VII		v	v	True	VII7	VII7, minor		VII7, minor		VII	VII7	7		0	1	1	-1	-1	F	F	G	G	dominant seventh chord	7	True	True	True	True	True	-1	-2	-2	7	True	True	True
1856	8	232.0	69	3	A	0	1.0	1	True	3	8	1	1	1/8	True	-2	41	86	37	37a	4	116	False	True					False	192	VII7	c	v		VII7	VII		7			Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	VII		v	v	True	VII7	VII7, minor		VII7, minor		VII	VII7	7		0	1	1	-1	-1	F	F	G	G	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
1864	8	233.0	74	2	D	0	2.0	2	True	3	8	1	1	1/8	True	-2	41	86	37	37a	5	233/2	False	True					False	193	III64	c	v		III64	III		64			M	True	True	(-2, -3, 1)	()	-3	-2	minor	minor	v	v, minor	III		v	v	True	III64	III64, minor		III64, minor		III	III	3		0	1	1	-2	-1	Bb	F	G	G	major triad	2	True	True	True	True	True	2	1	1	5	True	False	False
1872	0	234.0	72	0	C	0	3.0	3	True	3	8	1	1	0	True	-2	41	86	37	37a	5	117	False	False					False	193	III64	c	v		III64	III		64			M	True	True	(-2, -3, 1)	()	-3	-2	minor	minor	v	v, minor	III		v	v	True	III64	III64, minor		III64, minor		III	III	3		0	1	1	-2	-1	Bb	F	G	G	major triad	2	True	True	True	True	True	0	-1	-1	4	False	False	False
1872	8	234.0	70	-2	B	-1	3.0	3	True	3	8	1	1	1/8	True	-2	41	86	37	37a	4	117	False	False					False	193	III64	c	v		III64	III		64			M	True	True	(-2, -3, 1)	()	-3	-2	minor	minor	v	v, minor	III		v	v	True	III64	III64, minor		III64, minor		III	III	3		0	1	1	-2	-1	Bb	F	G	G	major triad	2	True	True	True	True	True	-2	-3	-3	3	True	True	False
1880	8	235.0	51	-3	E	-1	1.0	1	True	3	8	2	1	1/8	True	-2	42	87	38	38a	3	235/2	False	True					False	194	VIM7	c	v		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	-3	-4	-4	6	True	True	True
1880	12	235.0	67	1	G	0	1.0	1	True	3	8	1	1	3/16	True	-2	42	87	38	38a	4	235/2	False	True					False	194	VIM7	c	v		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	1	0	0	1	True	False	False
1888	8	236.0	50	2	D	0	2.0	2	True	3	8	2	1	1/8	True	-2	42	87	38	38a	3	118	False	False					False	194	VIM7	c	v		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	2	1	1	5	True	False	False
1892	4	236.5	66	6	F	1	2.5	0	False	3	8	1	1	1/16	True	-2	42	87	38	38a	4	473/4	False	False					False	194	VIM7	c	v		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	6	5	5	#7	False	False	False
1896	0	237.0	66	6	F	1	3.0	3	True	3	8	1	1	0	True	-2	42	87	38	38a	4	237/2	False	True					False	195	ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		0	1	1	3	-3	A	Eb	G	G	half-diminished seventh chord	2	True	True	True	True	True	6	5	5	#7	False	False	False
1896	8	237.0	51	-3	E	-1	3.0	3	True	3	8	2	1	1/8	True	-2	42	87	38	38a	3	237/2	False	True					False	195	ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		0	1	1	3	-3	A	Eb	G	G	half-diminished seventh chord	2	True	True	True	True	True	-3	-4	-4	6	True	False	True
1896	8	237.0	67	1	G	0	3.0	3	True	3	8	1	1	1/8	True	-2	42	87	38	38a	4	237/2	False	True					False	195	ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		0	1	1	3	-3	A	Eb	G	G	half-diminished seventh chord	2	True	True	True	True	True	1	0	0	1	True	False	False
1904	8	238.0	48	0	C	0	1.0	1	True	3	8	2	1	1/8	True	-2	43	88	39	39a	3	119	False	True					False	196	ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		0	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	0	-1	-1	4	True	False	True
1904	4	238.0	67	1	G	0	1.0	1	True	3	8	1	1	1/16	False	-2	43	88	39	39a	4	119	False	True					False	196	ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		0	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	1	0	0	1	True	False	False
1908	4	238.5	69	3	A	0	1.5	0	False	3	8	1	1	1/16	True	-2	43	88	39	39a	4	477/4	False	False					False	196	ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		0	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	3	2	2	2	True	True	False
1912	8	239.0	50	2	D	0	2.0	2	True	3	8	2	1	1/8	True	-2	43	88	39	39a	3	239/2	False	True					False	197	V(4)	c	v		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(4), minor		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
1912	12	239.0	69	3	A	0	2.0	2	True	3	8	1	1	3/16	True	-2	43	88	39	39a	4	239/2	False	True					False	197	V(4)	c	v		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(4), minor		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
