onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
50	1	12.5	48	0	C	0	1.5	0	False	4	2	2	2	1/8	True	0	4	4	4	4a	3	25	False	False				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	-2	-2	-3	7	False	False	False
51	1	12.75	50	2	D	0	1.75	0	False	4	2	2	2	1/8	True	0	4	4	4	4a	3	51/2	False	False				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	0	0	-1	1	True	False	True
52	4	13.0	52	4	E	0	2.0	2	True	4	2	2	2	1/2	True	0	4	4	4	4a	3	26	False	True				False	11	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	False	True	True	True	2	2	1	2	True	True	True
52	4	13.0	68	8	G	1	2.0	2	True	4	2	1	1	1/2	True	0	4	4	4	4a	4	26	False	True				False	11	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	False	True	True	True	6	6	5	#4	True	False	False
56	2	14.0	53	-1	F	0	3.0	3	True	4	2	2	2	1/4	True	0	4	4	4	4a	3	28	False	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	VI	6	5	2	2	3	-1	-1	F	F	D	A	major triad	0	True	False	True	True	True	-3	-3	-4	3	True	True	True
56	8	14.0	57	3	A	0	3.0	3	True	4	2	2	1	1	True	0	4	4	4	4a	3	28	False	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	VI	6	5	2	2	3	-1	-1	F	F	D	A	major triad	0	True	False	True	True	True	1	1	0	5	True	False	False
56	4	14.0	69	3	A	0	3.0	3	True	4	2	1	1	1/2	True	0	4	4	4	4a	4	28	False	True				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	VI	6	5	2	2	3	-1	-1	F	F	D	A	major triad	0	True	False	True	True	True	1	1	0	5	True	False	False
58	2	14.5	52	4	E	0	3.5	0	False	4	2	2	2	1/4	True	0	4	4	4	4a	3	29	False	False				False	12	VI/v	d	i		VI/v	VI				v	M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	VI/v	v	v/i	v	True	VI/v	VI/v, minor		VI/v, minor	v	v	VI	6	5	2	2	3	-1	-1	F	F	D	A	major triad	0	True	False	True	True	True	2	2	1	2	False	False	False
60	2	15.0	50	2	D	0	4.0	4	True	4	2	2	2	1/4	True	0	4	4	4	4a	3	30	False	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	0	0	0	1	False	False	False
60	4	15.0	57	3	A	0	4.0	4	True	4	2	1	2	1/2	True	0	4	4	4	4a	3	30	False	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	1	1	1	5	True	True	False
60	4	15.0	72	0	C	0	4.0	4	True	4	2	1	1	1/2	True	0	4	4	4	4a	5	30	False	True				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	True
62	2	15.5	48	0	C	0	4.5	0	False	4	2	2	2	1/4	True	0	4	4	4	4a	3	31	False	False				False	13	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	True
64	4	16.0	50	2	D	0	1.0	1	True	4	2	2	2	1/2	True	0	5	5	5	5a	3	32	False	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	0	0	-1	1	True	False	True
64	4	16.0	57	3	A	0	1.0	1	True	4	2	1	2	1/2	True	0	5	5	5	5a	3	32	False	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	1	1	0	5	True	False	False
64	8	16.0	71	5	B	0	1.0	1	True	4	2	1	1	1	True	0	5	5	5	5a	4	32	False	True				False	14	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	3	3	2	#6	True	True	False
68	4	17.0	52	4	E	0	2.0	2	True	4	2	2	2	1/2	True	0	5	5	5	5a	3	34	False	True				False	15	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	False	True	True	True	2	2	1	2	True	True	True
68	4	17.0	56	8	G	1	2.0	2	True	4	2	1	2	1/2	True	0	5	5	5	5a	3	34	False	True				False	15	V/v	d	i		V/v	V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	False	True	True	True	6	6	5	#4	True	False	False
72	4	18.0	57	3	A	0	3.0	3	True	4	2	1	2	1/2	True	0	5	5	5	5a	3	36	False	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	1	1	1	5	True	True	True
72	2	18.0	60	0	C	0	3.0	3	True	4	2	2	1	1/4	True	0	5	5	5	5a	4	36	False	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	-2	-2	-2	7	True	False	False
72	8	18.0	69	3	A	0	3.0	3	True	4	2	1	1	1	True	0	5	5	5	5a	4	36	False	True			}{	True	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	1	1	1	5	True	True	True
74	2	18.5	62	2	D	0	3.5	0	False	4	2	2	1	1/4	True	0	5	5	5	5a	4	37	False	False				False	16	v}{	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	False	False	False
