onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
10272	24	142.667	71	5	B	0	1.667	0	False	6	8	1	1	1/8	True	3	36	72	36	36b	4	214	False	True				False	188		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
10284	12	142.833	52	4	E	0	1.833	0	False	6	8	2	1	1/16	True	3	36	72	36	36b	3	857/4	False	False				False	188		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
10296	24	143.0	33	3	A	0	2.0	2	True	6	8	2	1	1/8	True	3	36	72	36	36b	1	429/2	False	True	PAC	PAC	}	True	189		I|PAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10296	24	143.0	61	7	C	1	2.0	2	True	6	8	1	1	1/8	True	3	36	72	36	36b	4	429/2	False	True	PAC	PAC	}	True	189		I|PAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
10296	24	143.0	64	4	E	0	2.0	2	True	6	8	1	1	1/8	True	3	36	72	36	36b	4	429/2	False	True	PAC	PAC	}	True	189		I|PAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
10296	24	143.0	69	3	A	0	2.0	2	True	6	8	1	1	1/8	True	3	36	72	36	36b	4	429/2	False	True	PAC	PAC	}	True	189		I|PAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10320	24	143.333	45	3	A	0	2.333	0	False	6	8	2	1	1/8	True	3	36	72	36	36b	2	215	False	False				False	189		I|PAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10368	8	144.0	57	3	A	0	1.0	1	True	6	8	2	1	1/24	True	3	37	73	37	37a	3	216	True	False			{	False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
10368	24	144.0	73	7	C	1	1.0	1	True	6	8	1	1	1/8	True	3	37	73	37	37a	5	216	True	False			{	False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	4	4	4	3	False	False	False
10376	8	144.111	63	9	D	1	1.111	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1297/6	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	6	6	6	#4	False	False	False
10384	8	144.222	64	4	E	0	1.222	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	649/3	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	1	1	1	5	False	False	False
10392	8	144.333	57	3	A	0	1.333	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	3	433/2	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
10392	24	144.333	73	7	C	1	1.333	0	False	6	8	1	1	1/8	True	3	37	73	37	37a	5	433/2	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	4	4	4	3	False	False	False
10400	8	144.444	63	9	D	1	1.444	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	650/3	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	6	6	6	#4	False	False	False
10408	8	144.556	64	4	E	0	1.556	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1301/6	False	False				False	190		{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	1	1	1	5	False	False	False
10416	8	144.667	59	5	B	0	1.667	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	3	217	False	True				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
10416	12	144.667	74	2	D	0	1.667	0	False	6	8	1	1	1/16	True	3	37	73	37	37a	5	217	False	True				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
10424	8	144.778	63	9	D	1	1.778	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1303/6	False	False				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	6	6	6	#4	False	False	False
10428	6	144.833	73	7	C	1	1.833	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	869/4	False	False				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	4	4	4	3	False	False	False
10432	8	144.889	64	4	E	0	1.889	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	652/3	False	False				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
10434	6	144.917	74	2	D	0	1.917	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	1739/8	False	False				False	191		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
10440	8	145.0	61	7	C	1	2.0	2	True	6	8	2	1	1/24	True	3	37	73	37	37a	4	435/2	False	True				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
10440	24	145.0	76	4	E	0	2.0	2	True	6	8	1	1	1/8	True	3	37	73	37	37a	5	435/2	False	True				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
10448	8	145.111	63	9	D	1	2.111	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	653/3	False	False				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	6	6	6	#4	False	False	False
10456	8	145.222	64	4	E	0	2.222	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1307/6	False	False				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
10464	8	145.333	61	7	C	1	2.333	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	218	False	False				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
10472	8	145.444	63	9	D	1	2.444	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1309/6	False	False				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	6	6	6	#4	False	False	False
10480	8	145.556	64	4	E	0	2.556	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	655/3	False	False				False	192		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		3	3	3	3	7	A	C#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
10488	8	145.667	57	3	A	0	2.667	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	3	437/2	False	True				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10488	6	145.667	78	6	F	1	2.667	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	437/2	False	True				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
10494	6	145.75	76	4	E	0	2.75	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	1749/8	False	False				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
10496	8	145.778	63	9	D	1	2.778	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	656/3	False	False				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
10500	6	145.833	74	2	D	0	2.833	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	875/4	False	False				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
10504	8	145.889	64	4	E	0	2.889	0	False	6	8	2	1	1/24	True	3	37	73	37	37a	4	1313/6	False	False				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
10506	6	145.917	73	7	C	1	2.917	0	False	6	8	1	1	1/32	True	3	37	73	37	37a	5	1751/8	False	False				False	193		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
10512	8	146.0	56	8	G	1	1.0	1	True	6	8	2	1	1/24	True	3	38	74	38	38a	3	219	False	True				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
10512	24	146.0	71	5	B	0	1.0	1	True	6	8	1	1	1/8	True	3	38	74	38	38a	4	219	False	True				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
10520	8	146.111	63	9	D	1	1.111	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1315/6	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	6	6	6	#4	False	False	False
10528	8	146.222	64	4	E	0	1.222	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	658/3	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
10536	8	146.333	56	8	G	1	1.333	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	3	439/2	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
10536	24	146.333	71	5	B	0	1.333	0	False	6	8	1	1	1/8	True	3	38	74	38	38a	4	439/2	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
10544	8	146.444	63	9	D	1	1.444	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	659/3	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	6	6	6	#4	False	False	False
10552	8	146.556	64	4	E	0	1.556	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1319/6	False	False				False	194		V6	A	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		3	3	3	4	8	E	G#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
10560	8	146.667	57	3	A	0	1.667	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	3	220	False	True				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10560	12	146.667	73	7	C	1	1.667	0	False	6	8	1	1	1/16	True	3	38	74	38	38a	5	220	False	True				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
10568	8	146.778	63	9	D	1	1.778	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1321/6	False	False				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
10572	6	146.833	71	5	B	0	1.833	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	4	881/4	False	False				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
10576	8	146.889	64	4	E	0	1.889	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	661/3	False	False				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
10578	6	146.917	73	7	C	1	1.917	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	5	1763/8	False	False				False	195		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
10584	8	147.0	59	5	B	0	2.0	2	True	6	8	2	1	1/24	True	3	38	74	38	38a	3	441/2	False	True				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
10584	24	147.0	74	2	D	0	2.0	2	True	6	8	1	1	1/8	True	3	38	74	38	38a	5	441/2	False	True				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
10592	8	147.111	63	9	D	1	2.111	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	662/3	False	False				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	6	6	6	#4	False	False	False
10600	8	147.222	64	4	E	0	2.222	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1325/6	False	False				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
10608	8	147.333	59	5	B	0	2.333	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	3	221	False	False				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
10616	8	147.444	63	9	D	1	2.444	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1327/6	False	False				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	6	6	6	#4	False	False	False
10624	8	147.556	64	4	E	0	2.556	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	664/3	False	False				False	196		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		3	3	3	4	5	E	B	A	A	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
10632	8	147.667	56	8	G	1	2.667	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	3	443/2	False	True				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
10632	6	147.667	76	4	E	0	2.667	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	5	443/2	False	True				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
10638	6	147.75	74	2	D	0	2.75	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	5	1773/8	False	False				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
10640	8	147.778	63	9	D	1	2.778	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	665/3	False	False				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	6	6	6	#4	False	False	False
10644	6	147.833	73	7	C	1	2.833	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	5	887/4	False	False				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	4	4	4	3	False	False	False
10648	8	147.889	64	4	E	0	2.889	0	False	6	8	2	1	1/24	True	3	38	74	38	38a	4	1331/6	False	False				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
10650	6	147.917	71	5	B	0	2.917	0	False	6	8	1	1	1/32	True	3	38	74	38	38a	4	1775/8	False	False				False	197		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
10656	8	148.0	54	6	F	1	1.0	1	True	6	8	2	1	1/24	True	3	39	75	39	39a	3	222	False	True				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	3	3	3	6	True	True	True
10656	24	148.0	69	3	A	0	1.0	1	True	6	8	1	1	1/8	True	3	39	75	39	39a	4	222	False	True				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
10664	8	148.111	63	9	D	1	1.111	0	False	6	8	2	1	1/24	True	3	39	75	39	39a	4	1333/6	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	6	6	6	#4	False	False	False
10672	8	148.222	64	4	E	0	1.222	0	False	6	8	2	1	1/24	True	3	39	75	39	39a	4	667/3	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
10680	8	148.333	54	6	F	1	1.333	0	False	6	8	2	1	1/24	True	3	39	75	39	39a	3	445/2	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	3	3	3	6	True	True	True
10680	24	148.333	69	3	A	0	1.333	0	False	6	8	1	1	1/8	True	3	39	75	39	39a	4	445/2	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
10688	8	148.444	63	9	D	1	1.444	0	False	6	8	2	1	1/24	True	3	39	75	39	39a	4	668/3	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	6	6	6	#4	False	False	False
10696	8	148.556	64	4	E	0	1.556	0	False	6	8	2	1	1/24	True	3	39	75	39	39a	4	1337/6	False	False				False	198		vi7	A	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	vi7	6		3	3	3	6	6	F#	F#	A	A	minor seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
