onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
1072	4	134.0	50	2	D	0	3.0	3	True	4	4	2	1	1/8	True	0	14	34	14	14b	3	134	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
1072	4	134.0	54	6	F	1	3.0	3	True	4	4	2	1	1/8	True	0	14	34	14	14b	3	134	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	6	5	5	7	True	False	False
1074	2	134.25	60	0	C	0	3.25	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	4	537/4	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
1076	2	134.5	59	5	B	0	3.5	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	3	269/2	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	5	4	4	3	False	False	False
1078	2	134.75	60	0	C	0	3.75	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	4	539/4	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
1080	2	135.0	69	3	A	0	4.0	4	True	4	4	1	1	1/16	True	0	14	34	14	14b	4	135	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
1082	2	135.25	66	6	F	1	4.25	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	4	541/4	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	6	5	5	7	True	False	False
1084	2	135.5	62	2	D	0	4.5	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	4	271/2	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
1086	2	135.75	60	0	C	0	4.75	0	False	4	4	1	1	1/16	True	0	14	34	14	14b	4	543/4	False	False				False	65		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
1088	2	136.0	43	1	G	0	1.0	1	True	4	4	2	1	1/16	True	0	15	35	15	15b	2	136	False	True	IAC	IAC	}{	True	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1090	2	136.25	55	1	G	0	1.25	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	545/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1092	2	136.5	59	5	B	0	1.5	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	273/2	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	5	4	4	3	True	False	False
1094	2	136.75	55	1	G	0	1.75	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	547/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1096	2	137.0	54	6	F	1	2.0	2	True	4	4	2	1	1/16	True	0	15	35	15	15b	3	137	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	6	5	5	7	False	False	False
1098	2	137.25	55	1	G	0	2.25	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	549/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1100	2	137.5	54	6	F	1	2.5	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	275/2	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	6	5	5	7	False	False	False
1102	2	137.75	55	1	G	0	2.75	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	551/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1104	2	138.0	43	1	G	0	3.0	3	True	4	4	2	1	1/16	True	0	15	35	15	15b	2	138	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1106	2	138.25	55	1	G	0	3.25	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	553/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1108	2	138.5	59	5	B	0	3.5	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	277/2	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	5	4	4	3	True	False	False
1110	2	138.75	55	1	G	0	3.75	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	555/4	False	False				False	66		I|IAC}{		C	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	I	1		0	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1112	2	139.0	42	6	F	1	4.0	4	True	4	4	2	1	1/16	True	0	15	35	15	15b	2	139	False	True				False	67		iii64		C	V		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	V	V, major	iii		V	V	False	iii64	iii64, major		iii64, major		iii	iii	3		0	1	1	5	6	B	F#	G	G	minor triad	2	True	True	True	True	True	6	5	5	7	True	False	True
1114	2	139.25	54	6	F	1	4.25	0	False	4	4	2	1	1/16	True	0	15	35	15	15b	3	557/4	False	False				False	67		iii64		C	V		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	V	V, major	iii		V	V	False	iii64	iii64, major		iii64, major		iii	iii	3		0	1	1	5	6	B	F#	G	G	minor triad	2	True	True	True	True	True	6	5	5	7	True	False	True
1116	2	139.5	62	2	D	0	4.5	0	False	4	4	1	1	1/16	True	0	15	35	15	15b	4	279/2	False	False				False	67		iii64		C	V		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	V	V, major	iii		V	V	False	iii64	iii64, major		iii64, major		iii	iii	3		0	1	1	5	6	B	F#	G	G	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	False
1118	2	139.75	59	5	B	0	4.75	0	False	4	4	1	1	1/16	True	0	15	35	15	15b	3	559/4	False	False				False	67		iii64		C	V		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	V	V, major	iii		V	V	False	iii64	iii64, major		iii64, major		iii	iii	3		0	1	1	5	6	B	F#	G	G	minor triad	2	True	True	True	True	True	5	4	4	3	True	True	False
1120	2	140.0	40	4	E	0	1.0	1	True	4	4	2	1	1/16	True	0	16	36	16	16b	2	140	False	True				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	3	3	6	True	True	True
1122	2	140.25	52	4	E	0	1.25	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	561/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	3	3	6	True	True	True
1124	2	140.5	67	1	G	0	1.5	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	4	281/2	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	False	False
1126	2	140.75	55	1	G	0	1.75	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	563/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	False	False
1128	2	141.0	54	6	F	1	2.0	2	True	4	4	2	1	1/16	True	0	16	36	16	16b	3	141	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	6	5	5	7	False	False	False
1130	2	141.25	55	1	G	0	2.25	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	565/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	False	False
1132	2	141.5	54	6	F	1	2.5	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	283/2	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	6	5	5	7	False	False	False
1134	2	141.75	55	1	G	0	2.75	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	567/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	False	False
1136	2	142.0	40	4	E	0	3.0	3	True	4	4	2	1	1/16	True	0	16	36	16	16b	2	142	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	3	3	6	True	True	True
1138	2	142.25	52	4	E	0	3.25	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	569/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	3	3	6	True	True	True
1140	2	142.5	59	5	B	0	3.5	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	285/2	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	5	4	4	3	True	False	False
1142	2	142.75	55	1	G	0	3.75	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	571/4	False	False				False	68		vi		C	V		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	vi	6		0	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	False	False
1144	2	143.0	38	2	D	0	4.0	4	True	4	4	2	1	1/16	True	0	16	36	16	16b	2	143	False	True				False	69		iii6		C	V		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	V	V, major	iii		V	V	False	iii6	iii6, major		iii6, major		iii	iii	3		0	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	2	1	1	5	True	False	True
1146	2	143.25	50	2	D	0	4.25	0	False	4	4	2	1	1/16	True	0	16	36	16	16b	3	573/4	False	False				False	69		iii6		C	V		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	V	V, major	iii		V	V	False	iii6	iii6, major		iii6, major		iii	iii	3		0	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	2	1	1	5	True	False	True
1148	2	143.5	62	2	D	0	4.5	0	False	4	4	1	1	1/16	True	0	16	36	16	16b	4	287/2	False	False				False	69		iii6		C	V		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	V	V, major	iii		V	V	False	iii6	iii6, major		iii6, major		iii	iii	3		0	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	2	1	1	5	True	False	True
1150	2	143.75	59	5	B	0	4.75	0	False	4	4	1	1	1/16	True	0	16	36	16	16b	3	575/4	False	False				False	69		iii6		C	V		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	V	V, major	iii		V	V	False	iii6	iii6, major		iii6, major		iii	iii	3		0	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	5	4	4	3	True	True	False
1152	8	144.0	37	7	C	1	1.0	1	True	4	4	2	1	1/4	True	0	17	37	17	17b	2	144	False	True				False	70		viio/V		C	V		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	0	1	2	7	7	C#	C#	G	D	diminished triad	0	True	True	True	True	True	7	6	5	#4	True	True	True
1152	8	144.0	49	7	C	1	1.0	1	True	4	4	2	1	1/4	True	0	17	37	17	17b	3	144	False	True				False	70		viio/V		C	V		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	0	1	2	7	7	C#	C#	G	D	diminished triad	0	True	True	True	True	True	7	6	5	#4	True	True	True
1160	8	145.0	64	4	E	0	2.0	2	True	4	4	1	2	1/4	True	0	17	37	17	17b	4	145	False	False				False	70		viio/V		C	V		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	0	1	2	7	7	C#	C#	G	D	diminished triad	0	True	True	True	True	True	4	3	2	6	True	False	False
1160	8	145.0	67	1	G	0	2.0	2	True	4	4	1	1	1/4	True	0	17	37	17	17b	4	145	False	False				False	70		viio/V		C	V		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio/V	viio/V, major		viio/V, major	V	V	viio	7	5	0	1	2	7	7	C#	C#	G	D	diminished triad	0	True	True	True	True	True	1	0	-1	1	True	False	False
1168	8	146.0	49	7	C	1	3.0	3	True	4	4	2	1	1/4	True	0	17	37	17	17b	3	146	False	True				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	7	6	5	#4	True	False	True
1168	8	146.0	57	3	A	0	3.0	3	True	4	4	2	1	1/4	True	0	17	37	17	17b	3	146	False	True				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	3	2	1	2	True	True	False
1168	4	146.0	64	4	E	0	3.0	3	True	4	4	1	2	1/8	False	0	17	37	17	17b	4	146	False	True				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	4	3	2	6	True	False	False
1168	4	146.0	67	1	G	0	3.0	3	True	4	4	1	1	1/8	False	0	17	37	17	17b	4	146	False	True				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
1172	2	146.5	66	6	F	1	3.5	0	False	4	4	1	2	1/16	True	0	17	37	17	17b	4	293/2	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	6	5	4	7	False	False	False
1172	2	146.5	69	3	A	0	3.5	0	False	4	4	1	1	1/16	True	0	17	37	17	17b	4	293/2	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	3	2	1	2	True	True	False
1174	2	146.75	67	1	G	0	3.75	0	False	4	4	1	2	1/16	True	0	17	37	17	17b	4	587/4	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
1174	2	146.75	71	5	B	0	3.75	0	False	4	4	1	1	1/16	True	0	17	37	17	17b	4	587/4	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	5	4	3	3	False	False	False
1176	0	147.0	69	3	A	0	4.0	4	True	4	4	1	1	0	True	0	17	37	17	17b	4	147	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	3	2	1	2	True	True	False
1176	0	147.0	66	6	F	1	4.0	4	True	4	4	1	2	0	True	0	17	37	17	17b	4	147	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	6	5	4	7	False	False	False
1176	8	147.0	64	4	E	0	4.0	4	True	4	4	1	2	1/4	True	0	17	37	17	17b	4	147	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	4	3	2	6	True	False	False
1176	8	147.0	67	1	G	0	4.0	4	True	4	4	1	1	1/4	True	0	17	37	17	17b	4	147	False	False				False	71		V65/V		C	V		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	V	V, major	V/V	V	V/V	II	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	1	2	3	7	A	C#	G	D	dominant seventh chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
1184	8	148.0	50	2	D	0	1.0	1	True	4	4	2	2	1/4	True	0	18	38	18	18b	3	148	False	True				False	72		V		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
1184	8	148.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	0	18	38	18	18b	3	148	False	True				False	72		V		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
1184	8	148.0	62	2	D	0	1.0	1	True	4	4	1	2	1/4	True	0	18	38	18	18b	4	148	False	True				False	72		V		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
1184	8	148.0	66	6	F	1	1.0	1	True	4	4	1	1	1/4	True	0	18	38	18	18b	4	148	False	True				False	72		V		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
1192	8	149.0	69	3	A	0	2.0	2	True	4	4	1	2	1/4	True	0	18	38	18	18b	4	149	False	True				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
1192	8	149.0	72	0	C	0	2.0	2	True	4	4	1	1	1/4	True	0	18	38	18	18b	5	149	False	True				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
1200	8	150.0	50	2	D	0	3.0	3	True	4	4	2	2	1/4	True	0	18	38	18	18b	3	150	False	False				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
1200	8	150.0	54	6	F	1	3.0	3	True	4	4	2	1	1/4	True	0	18	38	18	18b	3	150	False	False				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	6	5	5	7	True	False	False
1200	4	150.0	69	3	A	0	3.0	3	True	4	4	1	2	1/8	False	0	18	38	18	18b	4	150	False	False				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	3	2	2	2	True	False	False
1200	4	150.0	72	0	C	0	3.0	3	True	4	4	1	1	1/8	False	0	18	38	18	18b	5	150	False	False				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	0	-1	-1	4	True	False	False
1204	2	150.5	71	5	B	0	3.5	0	False	4	4	1	2	1/16	True	0	18	38	18	18b	4	301/2	False	False				False	73		V7		C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	V7	5		0	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	5	4	4	3	False	False	False
